"id","id_photo","hotel_id","orientation","photo_width","photo_height","alt","created_at_photo","created_at"
"2c1d160c-7207-4ee3-bff2-7191908cdfab","210803482","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a restaurant with a buffet line with food at Hotel IMLAUER Wien in Vienna","2019-07-22 16:01:37+01","2026-03-13 20:26:33.164873+00"
"915c1fed-943e-4aca-ab9e-86a802642545","210803453","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a dining room with tables and chairs and a restaurant at Hotel IMLAUER Wien in Vienna","2019-07-22 16:01:27+01","2026-03-13 20:26:33.165967+00"
"289c5ca0-05be-40fe-b226-b427b61a7c2a","210803431","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a restaurant with a long table and purple chairs at Hotel IMLAUER Wien in Vienna","2019-07-22 16:01:18+01","2026-03-13 20:26:33.167101+00"
"71ed32dd-fce9-4687-a696-2a2da5b532d5","210803666","4dad12ee-9291-493e-9e0d-6104cf81990a","portrait",1869,2747,"a man pouring a drink into two cocktails at Hotel IMLAUER Wien in Vienna","2019-07-22 16:02:33+01","2026-03-13 20:26:33.168253+00"
"a817968d-02e4-417c-ba41-de4f142a9b89","210803920","4dad12ee-9291-493e-9e0d-6104cf81990a","portrait",2018,3027,"a drink in a glass sitting next to a box at Hotel IMLAUER Wien in Vienna","2019-07-22 16:03:48+01","2026-03-13 20:26:33.169469+00"
"c410236d-95f1-4943-9b04-130bd2da6b5e","210803909","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",2901,1957,"three cocktails in glasses sitting on a table at Hotel IMLAUER Wien in Vienna","2019-07-22 16:03:45+01","2026-03-13 20:26:33.17066+00"
"c180ae45-457d-460f-9505-fea3a6023870","507374570","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3012,2008,"a row of chairs in a room with a stone wall at Hotel IMLAUER Wien in Vienna","2023-11-20 16:02:34+00","2026-03-13 20:26:33.171904+00"
"baf4fe01-31ac-461e-9e81-9289a973811a","507374399","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a row of exercise bikes in a gym at Hotel IMLAUER Wien in Vienna","2023-11-20 16:01:52+00","2026-03-13 20:26:33.173748+00"
"52f878a1-e248-41f9-a028-cd5b14606033","507376401","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3240,2121,"a hotel room with a bed and a television at Hotel IMLAUER Wien in Vienna","2023-11-20 16:09:50+00","2026-03-13 20:26:33.175278+00"
"4f1283e6-3621-4a71-8580-63c4cf2bb245","507376378","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a hotel room with a large bed and a chair at Hotel IMLAUER Wien in Vienna","2023-11-20 16:09:50+00","2026-03-13 20:26:33.17664+00"
"b8e9c7bf-9e0c-4a76-8287-6e7a27f99d34","283847562","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",8256,5504,"a bathroom with a toilet and a sink and a shower at Hotel IMLAUER Wien in Vienna","2021-01-19 13:35:37+00","2026-03-13 20:26:33.177923+00"
"9ef0539c-3e9f-46e1-84f9-5db268f9fb39","507376355","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3276,2171,"a hotel room with a large bed and a desk at Hotel IMLAUER Wien in Vienna","2023-11-20 16:09:49+00","2026-03-13 20:26:33.179217+00"
"d13458c9-c830-46fa-b6a8-2177dcdeadfc","507382516","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a coffee maker sitting on top of a wooden table at Hotel IMLAUER Wien in Vienna","2023-11-20 16:34:29+00","2026-03-13 20:26:33.180608+00"
"109c228f-3adb-4013-b559-f8e0b899c78f","507377104","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a bathroom with a sink and a shower and a toilet at Hotel IMLAUER Wien in Vienna","2023-11-20 16:13:23+00","2026-03-13 20:26:33.181977+00"
"de82d32a-af11-4fa0-b2bc-1fb0e2a57d21","507376399","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a bedroom with a bed in a room with skylights at Hotel IMLAUER Wien in Vienna","2023-11-20 16:09:50+00","2026-03-13 20:26:33.183366+00"
"e54353a6-2dde-424e-8197-232dcb9d87b1","507377114","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3302,2202,"a bathroom with a sink and a shower at Hotel IMLAUER Wien in Vienna","2023-11-20 16:13:24+00","2026-03-13 20:26:33.184573+00"
"618dc336-61a2-4696-9e93-8ddbe4c91fa9","283846996","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",8256,5504,"twoopened toothbrushes sitting on a table with towels at Hotel IMLAUER Wien in Vienna","2021-01-19 13:28:56+00","2026-03-13 20:26:33.185842+00"
"40362a19-7a98-406c-8839-c155cfa6dcbe","210807182","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a woman standing next to a bed in a room at Hotel IMLAUER Wien in Vienna","2019-07-22 16:26:07+01","2026-03-13 20:26:33.187163+00"
"c7473106-b95f-4209-85a5-2c47c1524488","210805129","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",2953,1948,"a hotel room with two beds and two lamps at Hotel IMLAUER Wien in Vienna","2019-07-22 16:11:37+01","2026-03-13 20:26:33.188467+00"
"cfc45fa5-0da9-4d72-a746-7963e6f3d7df","210803929","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a man taking a picture of a bar in a restaurant at Hotel IMLAUER Wien in Vienna","2019-07-22 16:03:50+01","2026-03-13 20:26:33.1897+00"
"a24ef5a2-195f-44a7-81f6-85588935ce38","210804105","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a conference room with a large wooden table and chairs at Hotel IMLAUER Wien in Vienna","2019-07-22 16:04:51+01","2026-03-13 20:26:33.19084+00"
"3879d4cc-7cd5-4aa6-a419-160f9698e216","210804114","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a conference room with a long table and chairs at Hotel IMLAUER Wien in Vienna","2019-07-22 16:04:55+01","2026-03-13 20:26:33.191995+00"
"fc9ee50b-4090-4b99-bc55-fb69f55f3197","210804102","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a buffet in a room with food on a table at Hotel IMLAUER Wien in Vienna","2019-07-22 16:04:51+01","2026-03-13 20:26:33.193266+00"
"976a4fca-b128-4500-a262-a8ec0d87df5c","210804095","4dad12ee-9291-493e-9e0d-6104cf81990a","landscape",3027,2018,"a table with three plates of sandwiches and other foods at Hotel IMLAUER Wien in Vienna","2019-07-22 16:04:48+01","2026-03-13 20:26:33.19452+00"
"76429fbd-31b6-4304-9235-92a586d8ffa3","210803653","4dad12ee-9291-493e-9e0d-6104cf81990a","portrait",2018,3027,"a man sitting at a table with a tray of food at Hotel IMLAUER Wien in Vienna","2019-07-22 16:02:30+01","2026-03-13 20:26:33.195543+00"
"d63a76bf-dafb-4afc-be3a-ac10e148d87b","133772861","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a restaurant with a lobby with a bar at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:50+00","2026-03-13 20:29:27.950715+00"
"93ea0328-40d6-45bf-a452-9ed55ff9692d","133639614","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a bakery with baskets of bread and pastries on a counter at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:26+00","2026-03-13 20:29:27.952676+00"
"6542728a-c260-4a82-9e45-ad6ffac6d43b","133772842","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a lobby with glass doors and a neon sign on the wall at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:36+00","2026-03-13 20:29:27.954077+00"
"f573e00a-73bf-41e7-bf3e-78a77699cafa","468272898","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",1284,963,"a bedroom with a bed and a table and a window at arte Hotel Wien Stadthalle in Vienna","2023-06-13 12:29:19+01","2026-03-13 20:29:27.955412+00"
"78c22024-e14b-4cd9-a2a9-7519f17629b5","133772862","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a mirror with two potted plants on a metal trunk at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:51+00","2026-03-13 20:29:27.956739+00"
"2acb373d-3083-4594-97d4-1e39ac6308d9","317972341","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",4032,3024,"an entrance to a store with an open door at arte Hotel Wien Stadthalle in Vienna","2021-08-31 09:30:50+01","2026-03-13 20:29:27.958554+00"
"eda5be50-fe03-405d-93a6-d76d2a6dd90d","133772859","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a bunch of street signs hanging from a ceiling at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:48+00","2026-03-13 20:29:27.960008+00"
"e8b24c85-fb94-4dbd-a41a-93abae9ec369","133772843","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a restaurant with green chairs and the word lounge on the window at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:38+00","2026-03-13 20:29:27.961341+00"
"9d78a619-596c-4607-82e5-eaa27638712c","133772864","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a seating area with two tables and two chairs at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:52+00","2026-03-13 20:29:27.963307+00"
"403d6c71-6ba5-4628-8f2d-420f38807ff3","133772848","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a restaurant with green walls and wooden tables and green chairs at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:41+00","2026-03-13 20:29:27.964761+00"
"45ee6a70-8da3-4d70-8671-60549ca9213b","133772865","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a room with a bench and a potted plant at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:53+00","2026-03-13 20:29:27.96612+00"
"4173238c-8ee9-43e0-9874-9741a87c79b5","133772870","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a pool table in a room with a map on the wall at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:56+00","2026-03-13 20:29:27.967435+00"
"ceb9998a-9157-4dc5-b032-f8d0acd96bb4","133772868","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a plant in front of a door with a wall at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:55+00","2026-03-13 20:29:27.968761+00"
"fab06cf5-0b3a-4001-9cb8-9f44df91588d","133772857","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3184,2200,"a restaurant with tables and a wall covered in graffiti at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:46+00","2026-03-13 20:29:27.970087+00"
"200400fe-1540-4c12-9ad8-2203da5f40d8","133772853","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a room with chairs and a table in front of a wall at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:45+00","2026-03-13 20:29:27.971394+00"
"99ae7c8f-7024-487c-aad1-674e6320577d","133772852","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a room with tables and chairs and a wall with graffiti at arte Hotel Wien Stadthalle in Vienna","2018-03-12 08:34:44+00","2026-03-13 20:29:27.972738+00"
"af4574f5-4df9-468e-a1bc-59aefc8e806d","133639611","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a coffee shop with a counter with fruit on it at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:23+00","2026-03-13 20:29:27.974307+00"
"73a651a5-5db7-449f-b2c2-f61b7c8f31d9","133639565","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a group of water bottles on a counter with glasses at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:07:49+00","2026-03-13 20:29:27.975838+00"
"7b90bfac-135e-49cf-bfbb-9fd5381de82b","133639571","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a microwave oven with a bunch of control knobs at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:07:51+00","2026-03-13 20:29:27.977193+00"
"ef7c5f6d-963e-4da1-b953-5ae9449ac898","133639597","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a sign on a table with bread and a knife at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:07+00","2026-03-13 20:29:27.978503+00"
"fa2b1ba7-4bb1-4b1a-8b8e-8e1dd40ef674","133639641","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5358,3572,"a restaurant with tables and chairs in a room at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:38+00","2026-03-13 20:29:27.979842+00"
"811f684e-06fc-4040-91cb-b3321ac724e1","133639563","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a display of books on a book shelf at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:07:46+00","2026-03-13 20:29:27.98111+00"
"31997e28-5b33-4c3b-ace6-355f9ae9f66e","133639587","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a group of jars filled with different types of granola at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:07:57+00","2026-03-13 20:29:27.982455+00"
"2ce256d3-4d3b-4bdb-b23e-975bffaa1f01","101770660","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",4608,2592,"a kitchen with a counter with plates and dishes at arte Hotel Wien Stadthalle in Vienna","2017-06-12 18:33:07+01","2026-03-13 20:29:27.983964+00"
"0c7055d9-b4b9-4758-b4de-d2fbd25fabc1","133639591","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a group of bowls of vegetables on a table at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:02+00","2026-03-13 20:29:27.98548+00"
"1d45ee12-a713-422b-ba52-ee27f8b1f457","133639593","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a basket of eggs with faces drawn on them at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:05+00","2026-03-13 20:29:27.986818+00"
"f973ce63-93c5-4fac-88ed-ebebd48a3525","133639589","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a tray of meats and other food on a counter at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:00+00","2026-03-13 20:29:27.988131+00"
"ee620890-a754-411a-a8e2-58017b6621e8","133639628","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5669,3796,"a restaurant with tables and chairs and a baseball game on the wall at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:35+00","2026-03-13 20:29:27.989621+00"
"1a9f811b-58b5-4369-99a8-6e21248a7dde","133639621","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a living room with a table and a chair at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:32+00","2026-03-13 20:29:27.991169+00"
"7b4ebcec-00e8-4542-8240-74c34a6a7667","133639606","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a tv sitting on a shelf next to a cd album at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:17+00","2026-03-13 20:29:27.992585+00"
"f3d5da55-c4b8-4607-8db6-6d4bf9b5d16d","133639617","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a restaurant with tables and chairs and a bar at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:29+00","2026-03-13 20:29:27.993866+00"
"fe3c9a74-a6c5-406d-ab96-6629ed06f37e","133639603","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"an orange phone sitting on a table next to a camera at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:12+00","2026-03-13 20:29:27.995228+00"
"44bed487-9ab7-4f31-8677-5372c8f3a7e0","133639605","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a person sitting in a chair in a room with shelves at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:08:14+00","2026-03-13 20:29:27.996517+00"
"67ad40d8-7076-47e3-a456-07d66c6ea499","133639558","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5522,3681,"a corridor with a red carpet in a hallway at arte Hotel Wien Stadthalle in Vienna","2018-03-10 17:07:39+00","2026-03-13 20:29:27.99765+00"
"bbd7c083-7037-4663-b488-9853f7fed54b","309467071","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a hotel room with a bed and a desk at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:14+01","2026-03-13 20:29:27.998777+00"
"008eb939-6923-47fd-92fe-b0a9a6992f48","309467060","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a white box with writing on the side of it at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:13+01","2026-03-13 20:29:27.999913+00"
"4e8cbbaa-0114-4c88-a606-b73f2353caf8","309467062","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a room with a record on a wall at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:13+01","2026-03-13 20:29:28.001071+00"
"dfd3155f-4b87-44ec-b994-16e32843de29","309467146","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a bathroom with a sink and a toilet and a mirror at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:23+01","2026-03-13 20:29:28.002153+00"
"e9d9ab98-4623-4d2b-b2d5-ae2d02fbacdf","309467072","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a wooden box with a sign on top of it at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:14+01","2026-03-13 20:29:28.003322+00"
"637fc044-8320-4a36-818f-ee8988847f24","309467192","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",3300,2200,"a bedroom with a bed and a desk with a computer at arte Hotel Wien Stadthalle in Vienna","2021-07-13 17:02:37+01","2026-03-13 20:29:28.004384+00"
"4e6d8f7c-b8d2-45c5-85df-de264dfefc32","309573928","97e9752a-a9f2-49fc-9941-6b404ea6c418","portrait",2448,3264,"a picture of a person with a guitar on a city at arte Hotel Wien Stadthalle in Vienna","2021-07-14 11:20:40+01","2026-03-13 20:29:28.005775+00"
"32627177-53de-4291-89be-a6fdcf1f27fe","468272896","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",1284,963,"two beds in a room with a large window at arte Hotel Wien Stadthalle in Vienna","2023-06-13 12:29:19+01","2026-03-13 20:29:28.007109+00"
"6378365a-eb60-4fc2-8c89-0e39d1f48460","317996329","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",5760,3840,"a bathroom with a shower and a sink and a toilet at arte Hotel Wien Stadthalle in Vienna","2021-08-31 12:35:33+01","2026-03-13 20:29:28.008329+00"
"8724a39f-56e2-4dab-b9e1-f670b72ab513","468272897","97e9752a-a9f2-49fc-9941-6b404ea6c418","landscape",1284,963,"a chair sitting on top of a roof at arte Hotel Wien Stadthalle in Vienna","2023-06-13 12:29:19+01","2026-03-13 20:29:28.009404+00"
"ecdc7614-0cb9-446c-b38e-7b6556f336ec","155328582","97e9752a-a9f2-49fc-9941-6b404ea6c418","portrait",2448,3264,"a wall with a picture of a man singing into a microphone at arte Hotel Wien Stadthalle in Vienna","2018-07-29 16:01:32+01","2026-03-13 20:29:28.010447+00"
"93a8bc4d-5f8a-4065-baab-b0149a21e009","320012000","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",3000,2000,"a bedroom with a bed and a wall with mushrooms at Superbude Wien Prater in Vienna","2021-09-17 16:10:45+01","2026-03-13 20:48:28.347888+00"
"6bbe67b5-fc02-4e76-95bd-d83d67f63d67","320011974","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",3000,2000,"a bedroom with a canopy bed in a room at Superbude Wien Prater in Vienna","2021-09-17 16:10:35+01","2026-03-13 20:48:28.359589+00"
"168a54cf-7e38-4ae0-bc79-7a3a90c39c36","657824831","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",1500,1000,"a room filled with lots of plants and furniture at Superbude Wien Prater in Vienna","2025-03-12 14:47:47+00","2026-03-13 20:48:28.361296+00"
"a5a102c0-641a-4c7b-9147-e101fdf12a10","657832693","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",1400,932,"a living room with green couches and a table at Superbude Wien Prater in Vienna","2025-03-12 15:09:30+00","2026-03-13 20:48:28.362705+00"
"84e7c9eb-33ee-4792-8960-9e95e08955e4","657828282","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",1500,988,"a small bedroom with a bed and a window at Superbude Wien Prater in Vienna","2025-03-12 14:59:01+00","2026-03-13 20:48:28.364074+00"
"13bfe6e6-4c45-4ed8-962a-4b4bab09e186","595711031","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",5760,3840,"a small bedroom with a bed and a mirror at Superbude Wien Prater in Vienna","2024-09-10 15:34:40+01","2026-03-13 20:48:28.365411+00"
"09066bd2-66dc-44f4-b88d-1f9114e0e099","310615595","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",3000,2000,"a bedroom with a canopy bed in front of a wall at Superbude Wien Prater in Vienna","2021-07-21 11:47:15+01","2026-03-13 20:48:28.366995+00"
"53823a5b-58d8-41ec-9518-f75a54fd5cb5","310615602","0288f437-c8d2-4abf-b9bb-9cec476d5557","landscape",3000,2000,"a bedroom with a bed with a blue and white wall at Superbude Wien Prater in Vienna","2021-07-21 11:47:26+01","2026-03-13 20:48:28.368613+00"
